zip,ZCTA,total,rural,distance_from_shands,median_income,perc_below_poverty,prop_black,prop_hisp
35068,35068,7879,0,377.5471811,48387,16.9,0.211955832,0.137327072
92595,92595,31139,0,2061.445969,61525,12.1,0.063232602,0.379235043
35125,35125,10998,1,356.5159851,36495,26.4,0.081833061,0.025368249
29575,29575,16343,0,337.1554212,45008,12.2,0.024046993,0.030349385
71838,71838,966,1,726.5130794,37554,9,0.622153209,0.020703934
71831,71838,966,1,726.5130794,37554,9,0.622153209,0.020703934
85254,85254,45230,0,1756.140304,90236,5.7,0.006765421,0.051647137
75426,75426,5095,0,793.4616026,22409,24.6,0.367026497,0.122865554
85346,85346,4298,0,1887.258608,41340,9.8,0,0.040483946
85359,85346,4298,0,1887.258608,41340,9.8,0,0.040483946
30663,30663,3012,1,281.6586651,50417,7.9,0.14309429,0
85388,85388,24065,0,1769.426021,67900,8.1,0.056098068,0.178599626
75414,75414,3172,1,869.9761123,52256,12,0.019546028,0.01261034
79229,79229,390,1,1114.746802,38846,9.2,0.005128205,0.094871795
79314,79314,100,1,1243.338155,60938,26,0,0.49
35135,35135,1610,1,353.5711926,63553,8.4,0.019875776,0.016149068
79236,79236,258,1,1091.844913,56875,5,0,0.217054264
35235,35235,19073,0,370.9944896,50153,9.6,0.528233629,0.020028312
92663,92663,22772,0,2099.960638,86967,10,0.007421395,0.097532057
92659,92663,22772,0,2099.960638,86967,10,0.007421395,0.097532057
30013,30013,25496,0,289.423384,51184,16.8,0.599427361,0.084836837
92609,92630,59657,0,2086.117448,84785,8.5,0.025596326,0.271887624
92630,92630,59657,0,2086.117448,84785,8.5,0.025596326,0.271887624
71654,71654,4667,0,596.6513917,27813,35.1,0.467966574,0.065995286
29112,29112,4502,1,282.5986941,30745,19.7,0.447578854,0.006441582
71671,71671,8745,0,632.8724581,34574,26.1,0.302229846,0.133676387
76241,76240,26968,0,910.2469634,48504,17.5,0.036450608,0.201460991
76240,76240,26968,0,910.2469634,48504,17.5,0.036450608,0.201460991
76268,76268,186,1,889.3817858,52143,13.4,0,0
76253,76253,287,1,920.3077353,40000,5.2,0,0.073170732
85312,85306,24385,0,1768.950133,55405,13.6,0.02358007,0.154193152
85306,85306,24385,0,1768.950133,55405,13.6,0.02358007,0.154193152
75479,75479,1658,1,865.7948647,47019,11.2,0.009650181,0.071773221
35181,35117,5548,0,382.4850262,67212,11.4,0.001982696,0.010994953
35117,35117,5548,0,382.4850262,67212,11.4,0.001982696,0.010994953
85053,85053,28366,0,1766.338103,44039,14.7,0.034548403,0.191391102
71675,71675,1965,1,624.7661501,43125,16.6,0.299745547,0.005597964
85023,85023,31486,0,1764.170399,47646,16.4,0.029568697,0.219081497
85022,85022,48071,0,1761.787005,46529,16.8,0.03871357,0.171600341
75090,75090,23908,0,879.8626334,38839,24.5,0.127363226,0.249832692
75091,75090,23908,0,879.8626334,38839,24.5,0.127363226,0.249832692
35073,35073,2426,0,385.2945235,41696,20.4,0.163643858,0
38725,38725,852,1,578.1662083,22857,50.1,0.710093897,0.052816901
92679,92679,32822,0,2080.032605,149538,2.7,0.011821339,0.119249284
38925,38925,2289,1,509.2923886,36019,30.3,0.380952381,0
75421,75421,1104,1,830.3695618,55833,15,0.142210145,0.039855072
39741,39741,1295,1,472.4085128,48347,3.6,0.250965251,0
35130,35130,3045,1,391.414478,40608,17.7,0.061083744,0.01182266
35038,35130,3045,1,391.414478,40608,17.7,0.061083744,0.01182266
92660,92660,35308,0,2096.677409,112008,6.2,0.006004305,0.082332616
92658,92660,35308,0,2096.677409,112008,6.2,0.006004305,0.082332616
35215,35215,46911,0,373.9024096,40168,22,0.703651596,0.048965061
35220,35215,46911,0,373.9024096,40168,22,0.703651596,0.048965061
92688,92688,45074,0,2081.084268,100694,4.4,0.013000843,0.192217243
76250,76250,953,1,914.0650734,86250,0.8,0,0.016789087
30294,30294,38575,0,295.7609297,57944,12.3,0.819027868,0.05713545
38952,38952,684,1,543.0789227,41500,21.2,0.614035088,0
88301,88301,1239,1,1407.742045,27981,28.2,0.004842615,0.341404358
92603,92603,20173,0,2090.321978,120686,5.8,0.004957121,0.051157488
75092,75092,22633,0,883.6558181,54312,11.6,0.063005346,0.126673441
30669,30669,3578,1,277.7768978,30610,30.4,0.420067077,0.018166574
30320,30337,11796,0,300.5412253,27862,34.4,0.810020346,0.067989149
30337,30337,11796,0,300.5412253,27862,34.4,0.810020346,0.067989149
85542,85542,3695,1,1673.285327,32125,51.5,0,0.055209743
92275,92275,1413,1,1987.093329,19375,36.3,0.020523708,0.38995046
35036,35036,280,0,383.12918,22917,51.1,0.575,0
85378,85374,46507,0,1780.948498,48143,14.3,0.033650848,0.181585568
85374,85374,46507,0,1780.948498,48143,14.3,0.033650848,0.181585568
88125,88125,63,1,1252.816512,29375,12.7,0,0.126984127
88123,88125,63,1,1252.816512,29375,12.7,0,0.126984127
35545,35545,94,1,426.9327336,29167,9.6,0,0
29805,29805,5832,1,277.6949764,39846,24.3,0.219135802,0.02297668
92617,92617,15805,0,2090.621587,41536,41.7,0.01645049,0.177602025
92697,92617,15805,0,2090.621587,41536,41.7,0.01645049,0.177602025
36207,36207,20726,0,339.5994002,42915,16.5,0.251230339,0.045498408
36254,36207,20726,0,339.5994002,42915,16.5,0.251230339,0.045498408
36202,36207,20726,0,339.5994002,42915,16.5,0.251230339,0.045498408
36204,36207,20726,0,339.5994002,42915,16.5,0.251230339,0.045498408
36257,36207,20726,0,339.5994002,42915,16.5,0.251230339,0.045498408
35173,35173,26092,0,368.9030306,76907,6.2,0.042350146,0.015828606
92627,92627,60806,0,2098.97258,57708,19.4,0.00606848,0.442686577
30394,30354,16580,0,299.9279395,26373,40.4,0.725271411,0.12026538
30396,30354,16580,0,299.9279395,26373,40.4,0.725271411,0.12026538
30388,30354,16580,0,299.9279395,26373,40.4,0.725271411,0.12026538
30380,30354,16580,0,299.9279395,26373,40.4,0.725271411,0.12026538
30398,30354,16580,0,299.9279395,26373,40.4,0.725271411,0.12026538
30301,30354,16580,0,299.9279395,26373,40.4,0.725271411,0.12026538
30304,30354,16580,0,299.9279395,26373,40.4,0.725271411,0.12026538
30368,30354,16580,0,299.9279395,26373,40.4,0.725271411,0.12026538
30321,30354,16580,0,299.9279395,26373,40.4,0.725271411,0.12026538
30348,30354,16580,0,299.9279395,26373,40.4,0.725271411,0.12026538
30354,30354,16580,0,299.9279395,26373,40.4,0.725271411,0.12026538
92596,92596,26044,0,2050.949649,85914,5.6,0.039202887,0.259368761
92616,92612,29325,0,2093.367001,67039,27.6,0.018448423,0.102574595
92612,92612,29325,0,2093.367001,67039,27.6,0.018448423,0.102574595
92698,92612,29325,0,2093.367001,67039,27.6,0.018448423,0.102574595
35119,35119,74,0,377.3867715,-,16.2,1,0
29821,29821,1243,1,274.1052564,58542,29.1,0.201126307,0.059533387
85308,85308,63662,0,1769.067479,68166,8.3,0.026357953,0.125679369
85922,85922,46,1,1600.766388,33125,17.4,0,0
38736,38736,379,1,551.7660193,20179,55.6,0.664907652,0
92615,92646,55505,0,2102.035463,87110,5.5,0.007566886,0.124277092
92646,92646,55505,0,2102.035463,87110,5.5,0.007566886,0.124277092
85376,85375,27545,0,1779.812892,46622,4.5,0.006788891,0.023379924
85375,85375,27545,0,1779.812892,46622,4.5,0.006788891,0.023379924
30288,30288,9606,0,297.5878069,48347,19.1,0.862169477,0.02404747
76251,76251,628,1,943.2970012,50357,18.7,0,0.082802548
30025,30025,9393,1,285.591077,51012,7.1,0.179282444,0.007665283
85382,85382,40792,0,1773.129009,63135,7,0.027137674,0.123234948
76379,76379,707,1,986.3747796,52115,5.7,0,0.224893918
36201,36201,18275,0,343.233129,23252,35.3,0.475184679,0.017072503
30182,30182,2924,1,322.7917001,40913,13.1,0.020861833,0.004445964
92678,92678,427,0,2080.481845,84250,6,0.007025761,0.074941452
35071,35071,16042,0,381.0927708,58715,6.4,0.125545443,0.0089141
76252,76252,3001,1,924.4413588,64750,11.1,0.004665112,0.056647784
75461,75460,22319,0,823.0626516,30928,28.2,0.239526861,0.05174963
75460,75460,22319,0,823.0626516,30928,28.2,0.239526861,0.05174963
29164,29164,4227,1,280.416042,37404,28.1,0.28530873,0.009936125
71801,71801,17039,0,715.3626622,29690,27.9,0.297024473,0.154351781
71802,71801,17039,0,715.3626622,29690,27.9,0.297024473,0.154351781
85373,85373,18770,0,1775.457672,50266,6,0.034096963,0.040649973
79322,79322,2067,1,1141.636253,37222,26.6,0.075471698,0.529269473
92618,92618,21345,0,2088.847015,97470,9.6,0.043991567,0.092152729
92619,92618,21345,0,2088.847015,97470,9.6,0.043991567,0.092152729
92650,92618,21345,0,2088.847015,97470,9.6,0.043991567,0.092152729
75462,75462,11804,1,818.5754386,58000,9.6,0.031599458,0.080820061
29580,29580,1155,1,319.6155116,20368,27,0.92987013,0
71726,71726,1261,1,685.0031956,30522,19.6,0.412371134,0
30187,30187,9039,1,311.9238858,67826,8.5,0.182984843,0.046465317
75416,75416,2648,1,813.0363887,42670,13,0.061933535,0.073640483
85545,85545,577,1,1701.867948,38155,7.6,0,0.025996534
75436,75436,1849,1,806.7586175,40714,16.3,0.089237426,0.017306652
79343,79343,1459,1,1157.744918,44219,21,0.017135024,0.509252913
30054,30054,11692,1,288.7427393,60752,13.1,0.199367089,0.010092371
92531,92530,51816,0,2066.391746,49552,20.8,0.029199475,0.56127451
92530,92530,51816,0,2066.391746,49552,20.8,0.029199475,0.56127451
92584,92584,46346,0,2057.256681,75928,5.4,0.059810987,0.310835887
30344,30344,32963,0,302.28174,37324,27.7,0.746260959,0.131116707
30385,30344,32963,0,302.28174,37324,27.7,0.746260959,0.131116707
30364,30344,32963,0,302.28174,37324,27.7,0.746260959,0.131116707
35560,35580,4060,1,400.819675,40156,20.6,0.059852217,0.002216749
35580,35580,4060,1,400.819675,40156,20.6,0.059852217,0.002216749
35120,35120,14942,1,365.3435982,51350,15.3,0.075358051,0.024360862
29135,29135,8442,1,290.790891,41275,20.2,0.495972518,0.037550344
79357,79357,2421,1,1150.838077,38588,22.7,0.030152829,0.572077654
35182,35131,3822,1,358.2307352,35139,20.4,0.093668237,0.003663004
35131,35131,3822,1,358.2307352,35139,20.4,0.093668237,0.003663004
85027,85027,36244,0,1765.429667,52137,12,0.041413751,0.158784902
71822,71822,8775,1,745.1039896,42063,16.5,0.212307692,0.037834758
92648,92648,46623,0,2103.918812,85857,9,0.009544645,0.17347661
92628,92626,51575,0,2098.519,80132,10,0.024953951,0.244304411
92626,92626,51575,0,2098.519,80132,10,0.024953951,0.244304411
85255,85255,38082,0,1752.145594,112531,5.2,0.005461898,0.050233706
30038,30038,40144,0,295.6262982,47025,16.5,0.959470905,0.013028099
29556,29556,12509,1,314.3053679,28777,30.6,0.718522664,0.02062515
76352,76365,4670,0,971.4224076,50658,16.8,0.005995717,0.016488223
76365,76365,4670,0,971.4224076,50658,16.8,0.005995717,0.016488223
85024,85024,23699,0,1761.547125,63864,10.7,0.013460484,0.095404869
29588,29588,38034,0,340.2325275,43739,19.3,0.097807225,0.083267603
92248,92253,38462,0,2005.872677,71697,9.5,0.021865738,0.327856066
92247,92253,38462,0,2005.872677,71697,9.5,0.021865738,0.327856066
92253,92253,38462,0,2005.872677,71697,9.5,0.021865738,0.327856066
85054,85054,5884,0,1756.816869,75093,4.5,0.019544528,0.074099252
92532,92532,21260,0,2064.919709,87361,7.9,0.072530574,0.369238006
92236,92236,43037,0,1998.970965,40897,31.1,0.014870925,0.966075702
29847,29847,4709,1,278.9444489,43045,15.2,0.451051179,0.036525802
39740,39740,5635,1,448.9348126,55920,12.8,0.12014197,0.014196983
85050,85050,29490,0,1758.424553,80233,7.2,0.014445575,0.085622245
79329,79329,3501,1,1168.414292,66534,8.4,0.010282776,0.299343045
92610,92610,11799,0,2084.608231,120984,2.8,0.006356471,0.104330875
35555,35555,9934,1,424.2537437,33558,20.6,0.195087578,0.009563117
92614,92614,25657,0,2093.758184,95984,10.4,0.016525704,0.105195463
92623,92614,25657,0,2093.758184,95984,10.4,0.016525704,0.105195463
76273,76273,8140,1,899.3202249,47347,14.7,0.006019656,0.098402948
35112,35112,443,1,367.814616,57457,1.4,0,0
92604,92604,28425,0,2091.590116,91180,9.4,0.017027265,0.11651715
29578,29577,28565,0,343.9871591,36340,25.8,0.13008927,0.148713461
29577,29577,28565,0,343.9871591,36340,25.8,0.13008927,0.148713461
92587,92587,16787,0,2060.658114,68620,12,0.018526241,0.272949306
39751,39751,1477,1,481.7005397,33558,16.3,0.187542316,0.001354096
30034,30034,44085,0,298.7313579,46815,19.6,0.929046161,0.009436316
30037,30034,44085,0,298.7313579,46815,19.6,0.929046161,0.009436316
30036,30034,44085,0,298.7313579,46815,19.6,0.929046161,0.009436316
75476,75476,1144,1,861.0781026,50333,8,0.111013986,0.036713287
30378,30331,59633,0,306.6215427,40847,23.3,0.951587208,0.028574782
31131,30331,59633,0,306.6215427,40847,23.3,0.951587208,0.028574782
30331,30331,59633,0,306.6215427,40847,23.3,0.951587208,0.028574782
79363,79363,5078,0,1187.093805,56034,10.1,0.003347775,0.239464356
30135,30135,62045,0,311.1111984,61799,12.2,0.362656137,0.068514788
35579,35579,3367,1,403.8021319,36693,19.4,0.037719038,0
92799,92704,87121,0,2098.25427,59412,19.3,0.014428209,0.712778779
92704,92704,87121,0,2098.25427,59412,19.3,0.014428209,0.712778779
76265,76265,1987,1,933.466355,46615,12.3,0,0.03975843
92606,92606,22294,0,2092.566311,90228,10.6,0.031981699,0.109087647
35048,35126,21510,0,377.1433404,59151,10.3,0.170385867,0.019572292
35126,35126,21510,0,377.1433404,59151,10.3,0.170385867,0.019572292
35123,35126,21510,0,377.1433404,59151,10.3,0.170385867,0.019572292
30012,30012,27479,0,294.1737673,41987,21.1,0.43021944,0.193129299
85310,85310,19260,0,1768.987283,90077,6.5,0.030477674,0.074558671
92586,92586,19384,0,2057.584048,36394,13.8,0.047874536,0.224979364
38730,38730,1947,1,566.8744212,34821,32.3,0.418592707,0
85387,85387,10665,0,1769.426021,61078,5,0.063291139,0.135302391
30315,30315,34159,0,302.8260099,21280,42.7,0.797564332,0.071284288
29554,29554,9132,1,328.0759409,33414,25.5,0.568221638,0.007665353
92620,92620,43802,0,2090.069878,102160,7.4,0.017670426,0.074517145
71722,71722,80,1,691.5646204,15577,42.5,0.7,0
92708,92708,57441,0,2101.171043,82005,7.3,0.011159276,0.163541721
92728,92708,57441,0,2101.171043,82005,7.3,0.011159276,0.163541721
92707,92707,63595,0,2096.269102,57038,16.9,0.012186493,0.832895668
29838,29838,525,1,280.1677103,55268,7.8,0,0.013333333
87830,87830,1675,1,1566.9837,43798,23.8,0.013731343,0.189253731
92676,92676,2033,1,2082.666773,84750,4.4,0.006394491,0.053615347
35542,35542,1352,1,418.1997177,44948,11.6,0,0
35139,35139,246,1,388.86489,37656,38.2,0,0
75447,75447,1091,1,856.2250301,52292,11.4,0,0.148487626
71670,71670,1473,1,601.7346988,43897,13,0.276985743,0.003394433
92201,92201,63915,0,2002.270594,40024,26.8,0.025424392,0.768145193
92202,92201,63915,0,2002.270594,40024,26.8,0.025424392,0.768145193
90742,90742,842,0,2107.778248,88971,8.6,0.033254157,0.097387173
36205,36205,398,0,343.8027887,35947,25.1,0.304020101,0.037688442
92210,92210,4839,0,2008.412961,83269,5.2,0.013019219,0.025418475
92735,92705,46163,0,2093.106244,82675,10.1,0.015748543,0.389706042
92705,92705,46163,0,2093.106244,82675,10.1,0.015748543,0.389706042
71720,71720,2623,1,666.2448532,36182,18.5,0.255051468,0.012199771
79346,79346,2297,1,1232.447437,40375,16.3,0.039181541,0.602525033
85348,85348,2924,1,1852.202499,36084,23.2,0,0.308139535
31136,30336,628,0,309.2100855,37917,9.7,0.855095541,0.025477707
30336,30336,628,0,309.2100855,37917,9.7,0.855095541,0.025477707
92649,92649,32976,0,2106.300133,86469,7.8,0.008157448,0.143346676
92647,92647,59741,0,2103.92874,74637,13.5,0.009373797,0.296680672
92605,92647,59741,0,2103.92874,74637,13.5,0.009373797,0.296680672
85083,85083,18663,0,1769.426021,101453,4.3,0.021272036,0.090071264
36206,36206,11973,0,345.8701893,43568,22.3,0.297502714,0.051950221
92544,92544,47136,0,2041.036146,42084,21.5,0.03385947,0.354230312
30180,30180,34868,0,317.1803838,57444,13.9,0.22398761,0.045801308
30311,30311,36381,0,305.853633,26665,36.8,0.928424177,0.056045738
92602,92602,23529,0,2090.369147,104149,7.4,0.023290408,0.098686727
30316,30316,31438,0,303.1087751,46977,20.9,0.590050258,0.056364909
35062,35062,7608,1,392.4190565,48852,13.1,0.029968454,0.001577287
30035,30035,20708,0,300.0134443,40882,22.4,0.9017288,0.030181572
30310,30310,28660,0,304.8186585,24664,36.1,0.899197488,0.01995813
92260,92260,32855,0,2010.886381,50309,11.5,0.014396591,0.28032263
92255,92260,32855,0,2010.886381,50309,11.5,0.014396591,0.28032263
92261,92260,32855,0,2010.886381,50309,11.5,0.014396591,0.28032263
90743,90743,330,0,2108.579524,106458,15.5,0,0.345454545
38771,38771,3164,0,556.1487278,30357,30.7,0.808786346,0.015802781
85383,85383,39552,0,1772.935056,102047,3,0.015801982,0.098730785
92782,92782,22583,0,2091.320451,102755,11.3,0.013682859,0.137049993
30110,30110,12601,1,323.858688,46449,22.4,0.081660186,0.01364971
38944,38944,411,1,546.5347336,16250,48.7,0.615571776,0
29125,29125,2276,1,300.2089123,25473,24.5,0.738137083,0
75486,75486,2394,1,835.6541753,55142,11.1,0.010860485,0.076023392
29160,29160,8704,1,289.9393241,50668,13.8,0.182559743,0.033432904
92543,92543,34680,0,2044.688087,27163,32.3,0.088754325,0.450259516
92546,92543,34680,0,2044.688087,27163,32.3,0.088754325,0.450259516
30673,30673,7759,1,280.5225681,30982,27.4,0.435623147,0.032607295
90731,90731,62348,0,2120.213613,49786,21.1,0.071437737,0.529816514
90733,90731,62348,0,2120.213613,49786,21.1,0.071437737,0.529816514
71835,71835,1237,1,709.5852186,40205,16.7,0.148746968,0.001616815
30058,30058,53237,0,299.2137053,46459,18.4,0.913030411,0.035520409
30074,30058,53237,0,299.2137053,46459,18.4,0.913030411,0.035520409
79380,79380,278,1,1205.136841,42232,14.7,0,0.320143885
85263,85263,2324,1,1740.451418,107606,6.5,0,0.014629948
30623,30623,247,1,289.5245648,31250,17,0.473684211,0.153846154
79350,79350,271,1,1177.206437,40764,14.1,0.018450185,0.675276753
35116,35116,4202,1,382.7407176,67670,11.8,0.010709186,0.009519277
92585,92585,20148,0,2056.176563,63413,16.1,0.064472901,0.468433591
92780,92780,60438,0,2093.329979,64089,13.3,0.028492008,0.501505675
92781,92780,60438,0,2093.329979,64089,13.3,0.028492008,0.501505675
92239,92239,428,1,1954.245709,55750,33.2,0.275700935,0.364485981
90822,90822,169,0,2110.301122,-,100,0.065088757,0.142011834
36269,36269,962,1,332.00709,35078,24.2,0,0
38955,38916,5375,1,500.1012379,27966,28.5,0.413581395,0.034976744
38916,38916,5375,1,500.1012379,27966,28.5,0.413581395,0.034976744
38839,38916,5375,1,500.1012379,27966,28.5,0.413581395,0.034976744
76366,76366,2494,1,1001.17249,57450,13.7,0.010825982,0.06936648
71865,71865,266,0,747.3378959,43021,21.8,0.248120301,0
29579,29579,33546,0,342.8997593,49102,14.7,0.073570619,0.071543552
38940,38940,1861,1,529.3007192,37727,22.6,0.236969371,0
90732,90732,19810,0,2121.474559,84537,6.8,0.027208481,0.259414437
92549,92549,2652,1,2030.391835,60625,15.4,0,0.096153846
92685,92683,91204,0,2103.217012,53559,17.8,0.007883426,0.22830139
92683,92683,91204,0,2103.217012,53559,17.8,0.007883426,0.22830139
92684,92683,91204,0,2103.217012,53559,17.8,0.007883426,0.22830139
75021,75021,8264,1,877.4897967,39846,18.2,0.027347531,0.085914811
85361,85361,5984,1,1793.252792,50000,16.9,0,0.147727273
30374,30312,20264,0,304.9474511,39653,31.2,0.534889459,0.047720095
30370,30312,20264,0,304.9474511,39653,31.2,0.534889459,0.047720095
30392,30312,20264,0,304.9474511,39653,31.2,0.534889459,0.047720095
30325,30312,20264,0,304.9474511,39653,31.2,0.534889459,0.047720095
30302,30312,20264,0,304.9474511,39653,31.2,0.534889459,0.047720095
30312,30312,20264,0,304.9474511,39653,31.2,0.534889459,0.047720095
30032,30032,48419,0,302.1574029,32264,29.7,0.85187633,0.032260063
38732,38732,18060,0,565.7779652,33516,29.7,0.521151717,0.028959025
38733,38732,18060,0,565.7779652,33516,29.7,0.521151717,0.028959025
92655,92655,9139,0,2102.761114,45568,20,0.001422475,0.285260969
76264,76264,1300,1,895.5872842,47708,5.3,0,0
92203,92203,27466,0,2002.892281,68027,8.8,0.0315663,0.430532294
92545,92545,41078,0,2047.424462,40119,17.8,0.061030235,0.31484006
30353,30303,5582,0,305.7133026,19224,56.6,0.570404873,0.09279828
30371,30303,5582,0,305.7133026,19224,56.6,0.570404873,0.09279828
30303,30303,5582,0,305.7133026,19224,56.6,0.570404873,0.09279828
31193,30303,5582,0,305.7133026,19224,56.6,0.570404873,0.09279828
30343,30303,5582,0,305.7133026,19224,56.6,0.570404873,0.09279828
92701,92701,52588,0,2095.682304,39060,32.8,0.009298699,0.902354149
92702,92701,52588,0,2095.682304,39060,32.8,0.009298699,0.902354149
92712,92701,52588,0,2095.682304,39060,32.8,0.009298699,0.902354149
92711,92701,52588,0,2095.682304,39060,32.8,0.009298699,0.902354149
30334,30334,0,0,303.6880899,-,-,#DIV/0!,#DIV/0!
85085,85085,18560,0,1763.51897,80342,5.7,0.025646552,0.124676724
30317,30317,12320,0,303.9105521,53922,16,0.534172078,0.034902597
71859,71859,492,1,734.7539834,55833,14,0.361788618,0
30154,30134,44322,0,315.6115183,46357,23.2,0.428793827,0.097107531
30133,30134,44322,0,315.6115183,46357,23.2,0.428793827,0.097107531
30134,30134,44322,0,315.6115183,46357,23.2,0.428793827,0.097107531
92703,92703,69890,0,2098.084953,50047,23.6,0.009958506,0.795907855
75020,75020,22286,0,881.2685583,41843,18.6,0.078883604,0.080184869
35592,35592,4731,1,439.4050045,36174,24.3,0.0727119,0.015007398
30176,30176,7103,1,329.8651552,39605,22.4,0.029283401,0.019287625
35148,35148,2779,0,393.9610686,39958,19.5,0.042101475,0.0259086
30671,30667,900,1,287.4998215,39128,9.8,0.334444444,0.046666667
30667,30667,900,1,287.4998215,39128,9.8,0.334444444,0.046666667
39746,39746,3471,1,453.9728355,47361,21.6,0.14894843,0.004321521
92548,92548,7020,0,2052.873863,39464,21.5,0.005128205,0.54985755
35550,35550,5000,1,398.917405,33598,22.7,0.0452,0.0258
30314,30314,21226,0,306.7951377,22900,39.5,0.842174691,0.028267219
38929,38929,1286,1,507.3591157,19028,20.5,0.669517885,0
36277,36277,4764,0,347.3738716,43951,11.3,0.108732158,0.018471872
38950,38950,161,1,539.0633435,27222,3.1,0.080745342,0
30088,30088,27150,0,301.6791851,46606,14.6,0.895432781,0.027918969
90853,90803,30805,0,2110.994644,72025,8.5,0.025775037,0.153384191
90803,90803,30805,0,2110.994644,72025,8.5,0.025775037,0.153384191
90734,90275,42420,0,2124.456556,120742,4.3,0.02621405,0.077934936
90275,90275,42420,0,2124.456556,120742,4.3,0.02621405,0.077934936
71836,71836,2957,1,760.1236813,34722,18.9,0.163003044,0.017585391
29572,29572,8299,0,351.3319759,51982,8.3,0.03253404,0.050126521
30313,30313,9590,0,306.3778597,39583,35.2,0.39645464,0.046089677
38726,38726,483,1,580.3362445,26806,22.6,0.859213251,0
90740,90740,24288,0,2108.274733,53677,9,0.007493412,0.139451581
92211,92211,24564,0,2007.263793,57557,8.5,0.007124247,0.138332519
36262,36262,1424,1,335.5587815,37396,13.1,0.002106742,0.009831461
92843,92843,44468,0,2099.832889,52536,19.5,0.0033957,0.432108483
90844,90802,38816,0,2114.554173,44984,24.8,0.172428895,0.369203421
90802,90802,38816,0,2114.554173,44984,24.8,0.172428895,0.369203421
90801,90802,38816,0,2114.554173,44984,24.8,0.172428895,0.369203421
85266,85266,10646,0,1769.426021,103883,5.3,0.016532031,0.037666729
92706,92706,36585,0,2096.719395,58500,21.6,0.00401804,0.744075441
30307,30307,18052,0,305.5009781,79563,10,0.158652781,0.049412807
39756,39756,2412,1,469.5103486,42045,36.4,0.853233831,0.014510779
92844,92844,24314,0,2101.984758,48345,23.6,0.008924899,0.257917249
90833,90831,0,0,2114.967894,-,-,#DIV/0!,#DIV/0!
90835,90831,0,0,2114.967894,-,-,#DIV/0!,#DIV/0!
90831,90831,0,0,2114.967894,-,-,#DIV/0!,#DIV/0!
90899,90831,0,0,2114.967894,-,-,#DIV/0!,#DIV/0!
90832,90831,0,0,2114.967894,-,-,#DIV/0!,#DIV/0!
90834,90831,0,0,2114.967894,-,-,#DIV/0!,#DIV/0!
92270,92270,17634,0,2012.961873,71688,12.3,0.024271294,0.106952478
31107,30306,22195,0,306.9866785,83903,8.3,0.048524442,0.041405722
30306,30306,22195,0,306.9866785,83903,8.3,0.048524442,0.041405722
31106,30306,22195,0,306.9866785,83903,8.3,0.048524442,0.041405722
30333,30306,22195,0,306.9866785,83903,8.3,0.048524442,0.041405722
36250,36250,4968,1,350.4378532,53125,12.5,0.043679549,0.016505636
74747,74747,161,1,869.1177037,21250,34.8,0.01242236,0.031055901
29001,29001,1855,1,310.2106404,32667,23,0.403773585,0.12722372
71820,71820,133,1,753.370727,46359,0,0,0
90814,90814,18789,0,2111.826105,55111,14.6,0.06211081,0.264835808
30638,30677,16841,0,294.627086,69356,6.2,0.045543614,0.014725966
30677,30677,16841,0,294.627086,69356,6.2,0.045543614,0.014725966
30332,30332,3100,0,307.3786207,-,-,0.148064516,0.065483871
29123,29123,8201,1,289.8274293,44984,22.2,0.046823558,0.121326667
71862,71862,601,1,724.1470803,27188,19.1,0.522462562,0
92581,92583,31167,0,2043.275149,39528,21.6,0.059903103,0.535245612
92583,92583,31167,0,2043.275149,39528,21.6,0.059903103,0.535245612
92883,92883,31940,0,2073.597525,93917,7.7,0.066499687,0.28841578
30375,30308,17238,0,306.6938883,52424,24.2,0.313841513,0.060447848
30308,30308,17238,0,306.6938883,52424,24.2,0.313841513,0.060447848
30817,30817,7557,1,282.2563963,35114,24.5,0.322614794,0.001720259
30031,30030,26470,0,304.7523024,68171,15.8,0.22840952,0.031847374
30030,30030,26470,0,304.7523024,68171,15.8,0.22840952,0.031847374
71766,71766,639,1,658.0515,42955,18.9,0.286384977,0
71677,71677,206,1,604.5257858,15625,69.9,0.883495146,0
30179,30179,17125,1,322.812383,47773,13.4,0.124554745,0.017868613
90840,90815,40572,0,2110.237003,79525,10.7,0.052055605,0.191955043
90815,90815,40572,0,2110.237003,79525,10.7,0.052055605,0.191955043
71660,71660,970,1,641.8114278,59821,8.1,0.071134021,0.048453608
30002,30002,5925,0,304.142494,47297,21.1,0.343797468,0.039831224
38901,38901,18635,0,520.8557383,33776,22.7,0.433217065,0.001824524
38926,38901,18635,0,520.8557383,33776,22.7,0.433217065,0.001824524
38960,38901,18635,0,520.8557383,33776,22.7,0.433217065,0.001824524
38902,38901,18635,0,520.8557383,33776,22.7,0.433217065,0.001824524
75488,75488,954,1,849.5706015,33500,26.1,0,0.036687631
30122,30122,22955,0,313.3174933,44843,18.1,0.519625354,0.11322152
35146,35146,12180,1,371.6935091,65673,13.5,0.092939245,0.034318555
90274,90274,25482,0,2125.718493,156250,3.6,0.026136096,0.050898674
30660,30660,1141,1,285.0051493,34706,36.3,0.363716039,0.107800175
79243,79243,48,1,1129.251626,52917,0,0,0
92842,92840,56291,0,2099.693391,61934,14.1,0.01408751,0.436499618
92840,92840,56291,0,2099.693391,61934,14.1,0.01408751,0.436499618
30641,30641,2130,1,291.2341848,69622,2.8,0.004694836,0
